,Customer ID,Customer Name,Email,Phone No.,Company,Industry,Location,Annual Revenue,Interest,Lead Score,Status
984,b931cfd5-35f7-42b7-9271-397e09077bfb,Yamini Bahl,alkaratti@example.com,0102892207,"Sha, Gandhi and Swamy",Manufacturing,Chennai,106729.28,No,-20,Cold
985,8213273c-3282-405d-b228-95fbca3bf71d,Peter Talwar,amaira82@example.net,1849508483,Ravel-Bava,Finance,Guwahati,730200.61,No,15,Cold
986,1f5ad451-6011-4a1c-9d7c-09bf0b3e1f51,Aashi Nayar,dyohannan@example.com,02379969186,"Dhaliwal, Sharma and Nori",Finance,Delhi,135678.13,No,10,Cold
987,d5ee22a9-38d5-449c-a893-061bdf4f05ee,Krishna Bala,inayabath@example.com,03455412657,Walia Ltd,Manufacturing,Mumbai,660291.07,Yes,25,Cold
988,6779b946-c220-4089-9c28-55f0f477c357,Vrinda Ramakrishnan,shravyabal@example.org,02432836878,Mitter-Kibe,Manufacturing,Hyderabad,772156.46,Yes,25,Cold
989,a4fc5970-85f2-47e3-b733-a8f35b2bd9d8,Atharv Dar,roberthayre@example.org,09256011570,"Bumb, Kaur and Bhardwaj",Manufacturing,Mumbai,986988.67,No,-5,Cold
990,961ab89e-c968-4bab-be7c-260b9fe19fe4,Om Pathak,aachalsanghvi@example.com,4703937782,Ray-Som,Healthcare,Mumbai,176515.74,No,-20,Cold
991,f4be9f1e-5001-4054-9f5a-5dce6b931335,Naksh Kata,somandalbir@example.com,07171972768,Barad-Nath,Finance,Bangalore,599703.2,Yes,55,Hot
992,de17831f-65fa-4b47-8ede-e001bd65fe30,Rushil Khatri,sharmagautam@example.org,05605520827,Dhingra-Vaidya,Manufacturing,Chennai,814086.0,Yes,25,Cold
993,135d4ff0-e0c7-4ba0-999d-251c5fdcf761,Ria Kant,rattavedika@example.org,8741031642,Agate Group,Tech,Bangalore,997159.06,Yes,55,Hot
994,3a556d36-da25-48e5-9e76-cbdfcef5cbe8,Naksh Sachdeva,jai25@example.org,+918624750817,"Talwar, Hayer and Puri",Healthcare,Chennai,131890.23,Yes,10,Cold
995,2827b50b-d8d9-4b15-8713-0e97989ba5b9,Vincent Gulati,deshpandearyan@example.com,+912718540120,"Prabhakar, Dass and Palla",Finance,Chennai,197954.8,No,0,Cold
996,35e65dd1-3695-4ce4-b717-24e7ea0c84c3,Chaaya Mannan,rayaan86@example.org,+915695717157,Narain LLC,Retail,Bangalore,937231.83,Yes,35,Warm
997,3a7a4ba5-16b1-44c5-af57-e061cd62db1e,Amara Bali,rajagopalikshita@example.com,+913547234773,"Apte, Badal and Palan",Tech,Delhi,311500.58,No,10,Cold
998,689ea73c-1e45-4bde-9c3a-971a2500d0d5,Harish Pradhan,sacharrudra@example.net,7428979811,Dash-Butala,Tech,Bangalore,231885.92,Yes,40,Warm
999,d072af9d-5b4f-46df-870b-a28c21c8d326,Yachana Bobal,bhardwajjyoti@example.org,+919784564523,Subramanian-Kaur,Healthcare,Hyderabad,943969.89,No,-5,Cold
1000,ebbbb48f-00e1-4392-b214-802a3360ecca,Wyatt Palan,bhallaayushman@example.org,04785234439,"Bhakta, Ghose and Badal",Healthcare,Mumbai,838791.58,Yes,25,Cold
1001,eef17e7a-fd96-4750-9917-b4011bc838bc,Dominic Bhargava,ronith93@example.com,+917591148181,"Pillai, Nath and Char",Manufacturing,Delhi,115643.0,No,-10,Cold
1002,6e3ab4a2-52b3-4bf6-ab19-21206df37467,Oliver Shenoy,jainsuhani@example.com,2328598348,"Kakar, Dalal and Borra",Manufacturing,Hyderabad,718004.19,Yes,25,Cold
1003,675b682f-2d4b-468d-b5c9-71b6254bb086,Yashasvi Talwar,qkeer@example.org,09012144170,Sami-Sura,Healthcare,Bangalore,133902.4,Yes,20,Cold
1004,3d7dca6a-19a6-4302-ac3c-2da60a8a0945,Omya Kale,hahuja@example.org,3274762028,"Deol, Madan and Bhatti",Retail,Guwahati,786624.91,No,-5,Cold
1005,aeb48ad7-038b-4c3d-9f43-a54772bb47e8,Anvi Rajagopalan,yagnesh46@example.org,+918399779521,Purohit-Aggarwal,Finance,Chennai,606239.79,No,15,Cold
1006,03fdd4b6-21b2-4f52-9e64-14fe519919bc,Eshana Bhandari,shankarsara@example.org,04095774622,Arora-Bajwa,Tech,Guwahati,63923.69,No,0,Cold
1007,6f615c4c-7e59-4000-bd34-6b0cadfce56f,Eesha Barad,prisha78@example.com,+912585139852,Bava LLC,Retail,Delhi,990467.09,Yes,35,Warm
1008,0add1d5a-c216-4313-9975-b5fc6d48fb57,Aarnav Comar,dpillay@example.com,8036548193,Bahri PLC,Tech,Guwahati,274860.14,Yes,30,Cold
1009,af1865aa-d931-4486-b89c-c869a386b0e9,Hredhaan Malhotra,nramachandran@example.com,7297246532,"Mody, Varma and Manda",Manufacturing,Hyderabad,358375.15,Yes,10,Cold
1010,8e6fdc01-c006-4f47-ad27-ea471fb3bc75,Faraj Rai,nazarethpratyush@example.org,7272216046,Virk Ltd,Retail,Delhi,993089.1,No,5,Cold
1011,ddd42207-f505-43da-888d-98ed32591754,Aadhya Thaman,waliishani@example.com,6279010850,Pillai-Panchal,Finance,Hyderabad,612873.07,No,15,Cold
1012,5fe52f0e-d315-41ea-a306-e91f90b700b7,Zaid Rao,kchaudhari@example.com,0415534758,Balay PLC,Manufacturing,Hyderabad,280145.78,Yes,10,Cold
1013,2ef23a00-d7bd-4e33-83a6-431cc9e3c8ba,Zarna Zacharia,yvala@example.com,+917106477192,"Patil, Kala and Datta",Finance,Bangalore,712159.12,No,25,Cold
1014,a9cf574f-8d10-44b7-9e10-97362aa0b2a6,Abeer Khare,varsha32@example.net,+910946238549,Prabhu-Dutta,Finance,Bangalore,998392.3,No,25,Cold
1015,3db12f86-3e22-45e4-927c-b6c90466f01c,Onveer Dey,manthanpalan@example.com,07470328567,Ahuja-Ahuja,Retail,Hyderabad,197069.68,No,-20,Cold
1016,571a3bc3-2cce-4fe5-9e09-85a7b284edad,Gaurang Aurora,chamanshroff@example.com,08403323250,Srivastava-Bhatia,Manufacturing,Guwahati,137678.84,No,-20,Cold
1017,40ab4719-c14d-4749-bd48-ee7dfa6cfc04,Vyanjana Palan,maanav00@example.com,07914941758,"Jayaraman, Mohan and Bala",Finance,Hyderabad,299342.2,Yes,30,Cold
1018,b5ae2045-ead5-4534-b9f1-45f67b76f2b0,Varsha Hora,ucchal16@example.org,0935134407,"Panchal, Prabhu and Gour",Healthcare,Hyderabad,817067.05,No,-5,Cold
1019,4544e202-d980-4ebb-b7ef-e433c767ad11,Lopa Chandra,ektabala@example.net,+913024424843,Brar and Sons,Finance,Hyderabad,220088.24,Yes,30,Cold
1020,4316e792-4f48-4244-a92c-ba8aff1543ee,Nihal Parmer,madhavmore@example.net,00569892908,Basu-Karan,Healthcare,Delhi,994688.52,No,5,Cold
1021,ebc6cb03-326f-4fa3-9e51-c14b57edb0e4,Praneel Jayaraman,zilmil36@example.org,06314942958,Dutt Group,Manufacturing,Delhi,594795.74,Yes,35,Warm
1022,9f8d7c0c-db7f-4f2a-85c7-6b38e3911c2c,Yashvi Chad,bhanumati76@example.com,06507342579,Gera-Lanka,Finance,Chennai,985754.67,Yes,45,Warm
1023,8461a01c-bb4e-45d7-b648-ed9e90ddac24,Meera Bal,pboase@example.org,00720456059,Mand Ltd,Tech,Bangalore,109590.57,No,10,Cold
1024,6656d135-64c6-4f23-966c-6dd7b53d02eb,Ryan Sur,clad@example.org,+917361967283,Thakur Group,Manufacturing,Bangalore,811082.97,Yes,35,Warm
1025,3d29b902-8618-4189-8461-53fe77593d16,Prisha Dyal,zdugar@example.net,9120908091,Basu PLC,Finance,Hyderabad,393986.53,No,0,Cold
1026,8d6f5caf-361d-41f9-9b6a-2ac45d1e2095,Tristan Banerjee,lohitbadal@example.net,+911296176565,Mandal and Sons,Retail,Chennai,726457.22,No,-5,Cold
1027,b5667a08-a449-42ff-b111-8da23fa3aedd,Urvi Batta,bhargavavasatika@example.com,3587203017,Mistry-Borah,Retail,Bangalore,365300.58,No,-10,Cold
1028,3b77ccd7-bf3e-4c8a-a3a3-d89b15281277,Owen Lad,msha@example.com,06843816323,Shankar-Oza,Manufacturing,Bangalore,281551.47,Yes,20,Cold
1029,0c58e91b-9fac-42df-a3a4-066bed717e34,Finn Gopal,chaayagolla@example.net,7378495446,Chopra-Magar,Healthcare,Mumbai,850202.79,No,-5,Cold
1030,dedf4819-466b-4d22-ac04-984268733ae4,Aadhya Bhatt,gulativedhika@example.com,08319777038,Oza-Parsa,Healthcare,Guwahati,807154.91,No,-5,Cold
1031,92b89425-de43-4bd1-b55d-722501709ddb,Vritti Bir,naveenrege@example.org,+917629275870,"Baria, Aurora and Savant",Healthcare,Mumbai,595938.41,Yes,25,Cold
1032,870573e4-8749-4b08-91a2-ba0cd89cc4b7,Ishanvi Chopra,maanav88@example.org,+913335202878,Guha Group,Retail,Hyderabad,650990.52,Yes,25,Cold
1033,2f37522d-115c-4890-815f-9ec8e020445d,Ayaan Mishra,virajjoshi@example.org,4943024563,Sani Inc,Retail,Delhi,839549.37,No,5,Cold
1034,f6719b73-a78f-466b-a944-f9359f6b0864,Manan Nagy,muttieta@example.com,02823884205,Kapadia LLC,Tech,Guwahati,733710.2,Yes,45,Warm
1035,6357cb1c-052e-4f20-a5dc-30ee640efb55,Chandani Nadig,devisathvik@example.net,06941970080,Iyer Inc,Retail,Hyderabad,74633.54,No,-20,Cold
1036,58cfb0cf-191d-4093-8ff8-f35962ad2ba5,Qarin Acharya,ggera@example.com,1983341552,Doctor PLC,Finance,Delhi,261176.04,No,10,Cold
1037,12b035b5-e11b-4162-8406-10495b848ebf,Umang Gara,datebhavani@example.net,02465071403,Johal Inc,Retail,Hyderabad,945560.55,No,-5,Cold
1038,a2604157-cb76-4b90-b52c-c1ca63d29890,Arin Dhawan,balhaarrai@example.com,02357957059,Johal-Thaman,Healthcare,Guwahati,107023.86,Yes,10,Cold
1039,a1d3827c-7b96-4616-b883-e2f041880dc4,Gavin Anand,wram@example.net,0564311512,Deol Inc,Healthcare,Chennai,203936.42,Yes,10,Cold
1040,045e832f-c516-4937-bdcb-99a8331d1546,Ekavir Bains,barkhabrar@example.org,+913640566435,Uppal Ltd,Retail,Hyderabad,114638.81,Yes,10,Cold
1041,be6b2c9b-7b3c-40d2-bbf4-b08f0d7a2d64,Shivani Kashyap,riyaanand@example.com,00272219674,Sane Inc,Retail,Guwahati,181537.81,Yes,10,Cold
1042,20073e24-aea0-42de-a27c-c9ea92280b4b,Kashish Guha,krisha44@example.com,07814893565,Varma Group,Tech,Hyderabad,928637.94,No,15,Cold
1043,6e3f8149-570a-45a6-b30e-474e3a462f79,Michael Lal,lbarad@example.com,4367233575,"Srinivasan, Gole and Deep",Retail,Delhi,119119.14,No,-10,Cold
1044,ef640070-dd07-44c0-8897-1c2251394513,Prisha Warrior,damininarasimhan@example.com,+918258167097,"Lad, Dhar and Minhas",Retail,Chennai,515840.83,No,-5,Cold
1045,c4767cea-f8b8-43e6-a06b-c68c64e605ba,Nakul Dara,nbir@example.org,9309221469,Rege and Sons,Retail,Guwahati,579463.43,Yes,25,Cold
1046,96380ef1-a9df-4110-9e1f-b48de13dffc4,Girish Deep,warhivig@example.org,+919949564580,Wagle-Iyer,Tech,Guwahati,579802.78,Yes,45,Warm
1047,dde545d8-f557-4795-93eb-83172cd2d497,Aditya Ahuja,sara15@example.com,3564396388,Vala-Dasgupta,Manufacturing,Hyderabad,276102.05,No,-20,Cold
1048,7a47a619-2636-4fc5-847b-ab4c8b257b1d,Ishita Walla,gulatiadvika@example.com,09737931678,Barad Inc,Tech,Mumbai,701406.28,Yes,45,Warm
1049,810a1a22-4572-4d1a-bc6c-61fe7bd04c16,Shaurya Sodhi,ekalingabala@example.org,7373899965,"Gade, Rana and Dayal",Manufacturing,Delhi,819390.47,No,5,Cold
1050,8a6fb4fa-04e9-459a-9d79-6b5b78039bf8,Fitan Khosla,sudiksha82@example.com,+916708782538,Bahl Ltd,Healthcare,Delhi,798207.98,Yes,35,Warm
1051,a317f669-c049-4395-8288-96d043a819b1,Jason Rau,suranathan@example.net,04028379929,"Badami, Randhawa and Thaker",Healthcare,Bangalore,600022.91,No,5,Cold
1052,82534cd4-929c-4e51-8e7f-39ea238761de,Urvashi Sani,lajita27@example.com,+915908183885,"Shroff, Nigam and Sant",Manufacturing,Chennai,470347.56,No,-20,Cold
1053,f6dba6c1-2209-4cff-a75e-60490abfe393,Pahal Sharaf,robertjayaraman@example.net,+910317268004,"Sridhar, Mann and Sarkar",Manufacturing,Mumbai,672796.9,No,-5,Cold
1054,4916e355-fd9d-459f-9c0c-c8b5c5600233,Rachita Tara,theodore22@example.org,1453985951,Grover Group,Healthcare,Delhi,161526.5,No,-10,Cold
1055,692f734e-39f3-4ce7-ab15-3c606d606733,Yashoda Varma,hardiksubramaniam@example.net,06768019160,"Chada, Rao and Ganguly",Tech,Mumbai,935943.79,No,15,Cold
1056,f6744953-6732-4a12-ab13-3ec1adc12cff,Nicholas Varghese,tarainaya@example.com,4809015438,Saraf-Venkataraman,Tech,Bangalore,893438.93,Yes,55,Hot
1057,0a28eb35-2058-4fce-ab57-3d37d8dbb6f8,Jyoti Jaggi,aadi26@example.net,03789226592,Saran Ltd,Healthcare,Delhi,943219.79,No,5,Cold
1058,cc1b67c8-e29a-4e53-a89c-fe67fe034ce2,Rehaan Jain,haritajhaveri@example.com,0920155072,Palan and Sons,Retail,Hyderabad,774376.08,No,-5,Cold
1059,6d18b6c5-1162-489f-ad14-9efdcca0f94d,Krish Wagle,ikbaldalal@example.net,0706583032,Yogi-Bhagat,Retail,Delhi,355661.33,Yes,20,Cold
1060,45d125e2-5ac0-4c22-8387-585898e11d82,Damini Bora,atharvkonda@example.com,+919901810395,"Soni, Hegde and Menon",Manufacturing,Hyderabad,292387.98,No,-20,Cold
1061,e55876e4-f1b4-4e32-8c9e-a085dae7ea96,Luke Sampath,varenyasule@example.org,2163438302,Muni-Peri,Tech,Chennai,78079.64,Yes,30,Cold
1062,f1bd1a50-72ab-49d4-bd8d-98a4b88ba644,Manan Mallick,devikaraman@example.net,+919124140989,Venkatesh Inc,Retail,Guwahati,608595.39,No,-5,Cold
1063,f3e0a38c-004d-4213-ac1e-7b6c07154bd1,Amrita Chand,aachalmannan@example.net,+911678867945,"Nadkarni, Palla and Pillai",Finance,Hyderabad,211372.54,Yes,30,Cold
1064,787aeda3-5b1e-4843-9393-ded1c318653d,Gagan Barman,bakshineha@example.net,5067118064,Mahajan-Jaggi,Healthcare,Chennai,189392.6,Yes,10,Cold
1065,ac7092f6-e8c2-4e60-8af8-d74275e0e624,Charles Kurian,bhattyutika@example.org,4266830336,Khare LLC,Manufacturing,Guwahati,476838.47,Yes,10,Cold
1066,8eeac589-a3c7-4376-bf09-3908dc2bb5e7,Faras Sarma,dasfarhan@example.net,1939801139,Mukherjee-Rao,Tech,Mumbai,561043.99,No,15,Cold
1067,331d2157-e32f-40ed-bf05-b5cf06a763a5,Yadavi Mand,tankjack@example.net,4491574357,"Devan, Batra and De",Finance,Guwahati,385291.79,Yes,30,Cold
1068,986b0890-48da-485b-9e17-f2f98e1ede0e,Yashodhara Pandya,wardahora@example.org,09815881590,Wali-Thaker,Retail,Mumbai,780932.89,No,-5,Cold
1069,d4056435-4b96-4394-b9dc-4172e0500731,Aahana Kata,zbhat@example.net,+912865909528,Nigam-Vohra,Healthcare,Bangalore,887932.26,Yes,35,Warm
1070,8d19c9e4-ce01-4222-84a1-4290c6165205,Alka Varghese,bhasinamara@example.net,+912216512585,Nanda-Dhar,Manufacturing,Chennai,615340.92,No,-5,Cold
1071,e186a628-3e6b-4136-87ad-6553caf57377,Ekapad Mahajan,kchahal@example.com,1739765658,Tandon-Lad,Tech,Bangalore,85580.0,Yes,40,Warm
1072,a1a11233-1f21-49b5-8f01-b4510e3add5d,Zayyan Narain,zmishra@example.com,02474870010,Prakash-Chaudhry,Retail,Chennai,556450.31,No,-5,Cold
1073,52e27a3a-a561-4928-8647-4b76c768ae6b,Oeshi Pillai,aahana47@example.net,02364997730,"Subramaniam, Narayan and Parekh",Tech,Delhi,826247.48,No,25,Cold
1074,09e4c1fe-8b8b-487b-ad61-55c0b3824553,Anmol Barad,nilimaparsa@example.com,06378958381,Grover-Mall,Manufacturing,Chennai,187880.5,Yes,10,Cold
1075,67de2e10-1948-4a2f-b331-999d4d016aee,Kala Naik,cshetty@example.net,+915123787966,Chada Ltd,Retail,Bangalore,490322.57,No,-10,Cold
1076,185c32f9-a824-46c1-9a75-4fae591124a2,Pallavi Sathe,anya99@example.com,2542915771,"Kade, Prasad and Bassi",Healthcare,Bangalore,326578.79,Yes,20,Cold
1077,1cb8f0c7-780e-4ad7-bdad-4bc319aaf041,Frederick Gour,chahalvasudha@example.org,+911458077529,Bir-Mitra,Retail,Bangalore,517956.3,No,5,Cold
1078,b7881445-1e93-43c5-8349-b88886a33c24,Upadhriti Chadha,tarapatil@example.net,03824593636,"Sankaran, Shankar and Jayaraman",Tech,Delhi,555956.38,Yes,55,Hot
1079,25b0a78c-418f-44e7-abd5-1e8bacf34b61,Chaitanya Venkatesh,lradhakrishnan@example.net,9450830287,Saran-Parikh,Retail,Chennai,369452.67,Yes,10,Cold
1080,0a18b27d-37ef-4f55-a9b8-2855a8ae8298,Lila Grover,qraghavan@example.net,+916196407297,"Agrawal, Mohan and Rama",Manufacturing,Guwahati,983216.45,Yes,25,Cold
1081,e470e22c-be76-4f05-aaa0-e2db08c45614,Banjeet Mani,ekiyagaba@example.net,00339021679,Kant-Mand,Finance,Guwahati,892101.16,Yes,45,Warm
1082,2c2b9726-a1e0-400c-8735-9035bd646fa3,Aarna Srivastava,leenabahl@example.org,3791704226,Sankaran-Apte,Manufacturing,Hyderabad,156007.86,No,-20,Cold
1083,df3f1c42-09b6-43bc-bdc0-146a7cb05f45,Faris Gala,nachiket19@example.com,06245400384,Balan PLC,Healthcare,Mumbai,714364.41,No,-5,Cold
1084,f599f22d-57f1-4a08-b632-ce16c348f088,Nicholas Mall,nprasad@example.net,2339716509,"Bhargava, Brar and Aurora",Manufacturing,Chennai,486033.74,Yes,10,Cold
1085,1ce39acf-8b1a-4bd4-8ec8-63a244d65bf0,Udant Luthra,osodhi@example.org,03562684838,Pingle-Dugal,Retail,Mumbai,566439.76,Yes,25,Cold
1086,a1f791dd-d4e8-4e48-93ce-c77076356f0e,Sanya De,awason@example.net,+919606468102,Morar and Sons,Healthcare,Chennai,173688.56,No,-20,Cold
1087,40e08e81-6a38-43b8-a375-bded129d001a,Aarav Basak,chadhaoliver@example.org,06816409483,Kalla PLC,Healthcare,Hyderabad,847265.41,Yes,25,Cold
1088,404c8fe0-073b-4a65-8cd9-e7e5bef77141,Qarin Dube,kakarradhika@example.net,+911730854493,Bhandari Ltd,Healthcare,Mumbai,681634.4,No,-5,Cold
1089,cdc778e1-e74c-464d-9634-aab7d21ed05d,Laban Bhavsar,davidbutala@example.org,+917137129802,"Keer, Shan and Master",Manufacturing,Chennai,825145.06,No,-5,Cold
1090,83994256-1788-4b6f-8f87-56fdaf3cf3bb,Gaurangi Chana,luthrarishi@example.com,9723124802,Swamy PLC,Retail,Guwahati,584267.12,Yes,25,Cold
1091,ef87b382-7727-4c3a-a9e3-2ed5b65e9afa,Unni Reddy,nzachariah@example.com,09996133858,Nayak Group,Retail,Hyderabad,77241.74,Yes,10,Cold
1092,ffc18062-998f-46a4-a035-af638bf8454b,Siya Khurana,jacksondhillon@example.com,+913859970900,Kulkarni-Edwin,Tech,Guwahati,135428.72,Yes,30,Cold
1093,74859563-344e-47f4-823d-6e6991d0bc51,Benjamin Nigam,omaja52@example.net,0623973718,Agrawal Group,Retail,Chennai,986794.32,Yes,25,Cold
1094,ff81fb40-c799-456f-b702-ecb6e1e2f248,Gaurika Parikh,gaurangi49@example.org,+913536457075,"Handa, Setty and Sem",Manufacturing,Mumbai,429244.99,Yes,10,Cold
1095,d7492ea8-4ccb-4f8c-a44c-bcd6562aa01c,Kala Prasad,dben@example.com,1021053916,Contractor PLC,Retail,Mumbai,505794.71,Yes,25,Cold
1096,42294d17-5f09-4470-8425-be061096b634,Gaurika Seshadri,amritabedi@example.net,08930434660,"Contractor, Virk and Bassi",Finance,Delhi,251428.29,No,10,Cold
1097,2adeda6c-67be-4774-97f2-467d3466e98e,Vamakshi Merchant,rattanekantika@example.com,0810691391,Ray-Dhaliwal,Finance,Delhi,466743.6,No,10,Cold
1098,c6ceb241-ce5b-4cfc-bab1-e52097ad17df,Guneet Salvi,rajaindali@example.com,1360748318,Kanda-Madan,Healthcare,Delhi,553431.22,Yes,35,Warm
1099,0b6f10b8-b283-4e08-85a1-bf4929ab7ef6,Ekiya Chandra,hemangini25@example.com,05313743701,"Gandhi, Dass and Pau",Tech,Bangalore,574709.71,Yes,55,Hot
1100,4d4277f5-4ca2-46ec-bf36-d5f3968d9fae,Yauvani Sarna,bde@example.org,+911752917385,Wason LLC,Manufacturing,Guwahati,859810.76,No,-5,Cold
1101,38b2af68-492a-44d4-95b3-c0eed15182d6,Tanish Grover,chaayadutt@example.com,8377344529,Balay Ltd,Manufacturing,Guwahati,552556.11,No,-5,Cold
1102,351890a0-d708-482c-aac6-de039f585bcc,Vasudha Ganesh,yissac@example.org,01770617326,Sheth Ltd,Retail,Mumbai,885389.31,No,-5,Cold
1103,6505d97a-4b48-45d5-9d41-9ebf425a37e0,Mugdha Madan,ladzinal@example.net,02992522441,Salvi Group,Finance,Guwahati,745410.61,Yes,45,Warm
1104,397b2fdf-8221-473f-ae71-a999dfbd5053,Riya Jayaraman,aayush35@example.com,04320168134,Master LLC,Finance,Hyderabad,514525.29,Yes,45,Warm
1105,b5f0ffa7-44a7-4741-b190-ee6738485ee3,Lajita Prabhakar,zagate@example.com,+919603914646,Dar-Shanker,Retail,Mumbai,726407.38,No,-5,Cold
1106,8d55f2c9-db92-4582-b355-9df961272577,Turvi Shah,bkamdar@example.com,+915215989648,Lal Group,Manufacturing,Bangalore,670553.34,Yes,35,Warm
1107,c43ce3db-eb02-4ab4-b707-94f8a99cd207,Chanakya Borde,chandreshiyengar@example.org,04610289345,Sandhu-Bhavsar,Manufacturing,Hyderabad,232743.21,Yes,10,Cold
1108,37b7180f-4d7e-4a8f-917d-40e6251d2a39,Amol Mital,ymall@example.net,09138103778,Kale LLC,Healthcare,Chennai,455735.02,Yes,10,Cold
1109,628939d3-1c38-41b6-a486-aa611cbf50b1,Vihaan Majumdar,ppatil@example.com,03406164678,Korpal PLC,Tech,Chennai,279187.29,No,0,Cold
1110,17ccd29c-3d20-4900-be66-33e521abff6d,Ryan Agate,matthew06@example.com,+919788087456,Pal-Acharya,Healthcare,Delhi,792416.16,No,5,Cold
1111,d3c3a802-b28c-476c-8937-cce9cb63a1d2,Pushti Chahal,takria@example.org,1906753793,Acharya-Sandal,Healthcare,Bangalore,942934.3,Yes,35,Warm
1112,4c4e774c-d87a-4f64-ab3b-50add5435ed1,Udyati Palla,tnayar@example.org,+917322301283,Chandran-Raman,Healthcare,Hyderabad,91207.86,No,-20,Cold
1113,b55fdafa-80ec-4b1e-9538-a8b53b0571a6,Yutika Sinha,vrana@example.com,+910105031955,Doshi Ltd,Tech,Hyderabad,186172.75,No,0,Cold
1114,248a5a7d-69f7-44f1-ae92-14aaa707ce42,Indira Shanker,savanthamsini@example.com,00567196941,Kapur-Kothari,Healthcare,Guwahati,783295.28,No,-5,Cold
1115,26704f2e-ca65-4cf6-91e9-e4c2a6e57276,Utkarsh Naik,warhi77@example.org,6049183868,"Din, Chand and Sarkar",Finance,Hyderabad,718056.07,No,15,Cold
1116,cd62e2bb-3f49-44a1-ab59-ce7e0a308808,Christopher Chaudhry,nathaarna@example.org,0532054313,"Nayak, Bhavsar and Grewal",Finance,Delhi,950391.56,Yes,55,Hot
1117,cfa74097-d164-4081-9b48-8e1a6c9a33ff,Kritika Halder,bajwadamyanti@example.net,+916235182314,"Mutti, Krishnan and Trivedi",Finance,Delhi,854571.83,No,25,Cold
1118,0862327d-02f2-4b60-a9d0-a61fcb600a0a,Parth Chand,daminiahluwalia@example.net,09167710623,Sani LLC,Tech,Delhi,132614.43,No,10,Cold
1119,a4a93678-9036-4c7b-a2eb-e9438ba1f56e,Suhani Ghose,nrau@example.net,7023237375,"Aggarwal, Mitra and Nath",Tech,Delhi,174005.14,Yes,40,Warm
1120,14a1b947-4e23-4ccf-a226-a34b746b2cea,Liam Chawla,surprisha@example.net,01582275498,Mall PLC,Manufacturing,Delhi,570281.4,No,5,Cold
1121,487e8973-f3d7-442c-a740-242d58d5af74,Ekansh Oza,nadiglopa@example.net,1500051104,Shroff-Srinivasan,Healthcare,Guwahati,163708.9,Yes,10,Cold
1122,5010c29e-e761-431b-adb3-6f3eafa41325,Chasmum Kannan,qbava@example.com,7311187795,Contractor LLC,Tech,Chennai,582308.99,No,15,Cold
1123,a6b9dad4-dabb-45ee-a80d-3b65b67feb83,Oliver Khalsa,qadim30@example.com,09280571712,Varma-Nori,Tech,Mumbai,850506.81,Yes,45,Warm
1124,ccc463e8-e534-4e93-9a1e-194d5bb2ce36,Ikbal Balasubramanian,manimatthew@example.net,7237953740,Om-Buch,Retail,Mumbai,356440.12,No,-20,Cold
1125,ed34c516-3f55-4abb-b84d-678e12cdaa70,Tanish Shenoy,ldhar@example.com,7399954094,Vala Group,Manufacturing,Chennai,719968.01,No,-5,Cold
1126,c05c5106-06c0-4336-b10f-acc9ea38660e,Eta Choudhury,chamelimagar@example.org,+913227054471,Badami Ltd,Manufacturing,Delhi,417197.91,Yes,20,Cold
1127,c689a8dd-361d-4707-a4f5-82764009bcb5,Bhavya Dhawan,nidra66@example.net,05991030683,Bahri-Loke,Tech,Chennai,679290.31,Yes,45,Warm
1128,cdc811ed-c2f8-49b0-a37c-53e3a860fcc5,Ekavir Pingle,azad63@example.org,8271910904,"Dutta, Bhatt and Srivastava",Manufacturing,Bangalore,661926.94,No,5,Cold
1129,904fd64d-a649-4682-bbfb-76e6b03ad6a7,Sarthak Swaminathan,jananirao@example.org,3002429865,"Comar, Sandal and Keer",Healthcare,Bangalore,198507.03,No,-10,Cold
1130,40e13753-ba95-4cc3-8899-e7fc4ad48a0a,Manya Dani,takwaida@example.org,+913915554144,Shah-Kashyap,Manufacturing,Chennai,341638.09,Yes,10,Cold
1131,004dc21b-0dc6-4742-b17d-c4568bab9c5d,Timothy Pingle,guneet20@example.net,07905928026,Panchal-Baria,Manufacturing,Bangalore,662755.84,Yes,35,Warm
1132,a6755c4f-abbe-40ed-9b26-843c9801612a,Champak Sule,qasimmittal@example.org,+918692142062,Pant Group,Manufacturing,Chennai,153914.11,Yes,10,Cold
1133,d376a153-6e0f-4d40-9e7b-86b6e821ef1b,Janani Viswanathan,narasimhanvansha@example.org,+919363638284,Nagi and Sons,Finance,Chennai,754474.39,Yes,45,Warm
1134,d4fae409-1894-47d6-92b9-a536076da902,Samesh Naidu,kswamy@example.net,08126853929,Hegde-Tara,Tech,Mumbai,742490.6,Yes,45,Warm
1135,70f65e33-f548-41fd-8853-edf168f592d5,David Mangat,pavani20@example.org,3129043753,Mohanty-Vora,Healthcare,Delhi,837184.64,Yes,35,Warm
1136,1c9d0732-6b97-4e36-8d0a-09cf9f92e836,Urmi Dugar,kamala50@example.net,5103286019,"Balakrishnan, Dara and Kumar",Finance,Hyderabad,738620.08,No,15,Cold
1137,efaa2bfc-df4c-415d-b003-1509964c4107,Chameli Dayal,sachdevrudra@example.net,+911408996468,Oak PLC,Finance,Mumbai,194219.89,No,0,Cold
1138,c6181d3d-61b8-4421-88f9-9dd49bb88b38,Inaya Rana,aarna86@example.net,+915415309709,Nagy-Sheth,Healthcare,Hyderabad,788407.45,No,-5,Cold
